min_score,max_rent,rent,apt_score
1,657,0,Null
3,657,0,Null
1,658,0,Null
1,659,0,Null
4,659,0,Null
2,660,0,Null
1,660,0,Null
3,660,0,Null
2,661,0,Null
3,661,0,Null
5,661,0,Null
1,661,0,Null
3,662,0,Null
2,662,0,Null
1,662,0,Null
1,662,0,Null
1,663,0,Null
1,663,0,Null
4,664,0,Null
3,664,0,Null
5,665,0,Null
3,665,0,Null
1,665,0,Null
1,665,0,Null
1,665,0,Null
2,666,0,Null
3,666,0,Null
1,666,0,Null
4,666,0,Null
5,667,0,Null
2,667,0,Null
1,667,0,Null
1,667,0,Null
1,668,0,Null
1,668,0,Null
2,668,0,Null
3,668,0,Null
2,668,0,Null
5,669,0,Null
1,669,0,Null
1,669,0,Null
2,671,0,Null
5,671,0,Null
2,672,0,Null
4,672,0,Null
1,673,0,Null
1,673,0,Null
1,673,0,Null
1,673,0,Null
1,674,0,Null
2,674,0,Null
4,674,0,Null
5,674,0,Null
2,674,0,Null
5,675,0,Null
2,675,0,Null
3,675,0,Null
3,675,0,Null
4,676,0,Null
2,676,0,Null
1,676,0,Null
1,676,0,Null
2,676,0,Null
1,677,0,Null
3,677,0,Null
2,677,0,Null
2,678,0,Null
5,678,0,Null
1,678,0,Null
2,678,0,Null
5,679,0,Null
1,679,0,Null
2,680,0,Null
3,680,0,Null
1,680,0,Null
2,680,0,Null
2,681,0,Null
4,682,0,Null
1,682,0,Null
3,682,0,Null
2,682,0,Null
1,683,0,Null
1,683,0,Null
2,683,0,Null
2,683,0,Null
2,684,0,Null
3,684,0,Null
1,684,0,Null
5,684,0,Null
3,684,0,Null
5,685,0,Null
2,685,0,Null
3,685,0,Null
1,686,0,Null
1,686,0,Null
1,686,0,Null
1,686,0,Null
4,686,0,Null
1,686,0,Null
1,687,0,Null
4,687,0,Null
2,687,0,Null
1,687,0,Null
3,687,0,Null
2,687,0,Null
1,689,0,Null
1,689,0,Null
1,690,0,Null
4,690,0,Null
1,690,0,Null
